"sites","bb_IDM_0","bb_IDM_1","bb_IDM_2","bb_SPE_0","bb_SPE_1","bb_SPE_2","bb_GRO_0","bb_GRO_1","bb_GRO_2","hv_IDM_0","hv_IDM_1","hv_IDM_2","hv_SPE_0","hv_SPE_1","hv_SPE_2","hv_GRO_0","hv_GRO_1","hv_GRO_2","sb_IDM_0","sb_IDM_1","sb_IDM_2","sb_SPE_0","sb_SPE_1","sb_SPE_2","sb_GRO_0","sb_GRO_1","sb_GRO_2","region"
"SY8586",17,16.3157225520306,15.6791372181022,17,10.5096293045371,7.43807839025796,17,16.7156050286224,16.4155758256091,79,76.7286041554783,73.0460903794977,79,68.5313903454352,58.1383170163353,79,78.3875901038398,77.7714622722349,70,65.3680360092975,56.9953292360676,70,59.3425935130039,47.6327858506859,70,4.09725437734264,2.51409990856268,"ENG"
"TG4403",17,16.5297918430321,16.0895234490896,17,10.7990442851056,6.61491637327357,17,16.8849754700556,16.7695152680801,79,71.8312647600651,60.0580042391517,79,59.7514602267546,41.3852586497259,79,78.5113143881602,78.0215516534513,70,69.0421566500919,68.0066624870297,70,60.8236143079386,53.2126271959722,70,4.59343922745709,2.66069665370542,"ENG"
"TL3266",17,16.6857657769444,16.3886023511409,17,12.7942999451156,9.87124076691011,17,16.7978800598644,16.6097558213985,79,74.3938673238292,67.6536618622595,79,65.3665320636069,54.1212010699492,79,78.5319328626972,78.0693194028075,70,68.2254429249595,66.0108756538109,70,62.9413004833661,57.9121352374488,70,4.71388037133326,2.6844364764337,"ENG"
"TM3949",17,15.1877802354016,13.0867105782346,17,12.1147073846254,9.25063927003985,17,16.8372712294574,16.6739642864935,79,63.2139598567996,34.749532070301,79,40.1950027746416,12.3202155269156,79,78.4393147301487,77.8693913084703,70,50.1511839852469,22.4130551618128,70,29.8118241129233,8.78225252851967,70,3.8580802480326,2.46540056030027,"ENG"
"TQ1827",17,16.4749233445644,15.8989239586076,17,12.2458636194721,9.96836694082392,17,16.8492887298346,16.7031168661768,79,76.4551299008601,73.8441875898254,79,60.8908994282129,38.2763277294215,79,78.2867540304647,77.5597644167047,70,69.1602192513784,68.27242724633,70,58.6851248399117,47.3750246457794,70,4.72877760840622,2.72535434101524,"ENG"
"TQ3110",17,16.7994008788443,16.6213379529665,17,12.3563606408897,10.2799017718044,17,16.9234532004455,16.8446697515257,79,76.4273200419075,72.8879290476154,79,62.3100808668481,44.7691334819195,79,78.334146737676,77.6512959063666,70,68.882302821141,67.5568731556512,70,59.3866043103868,49.4153157830478,70,3.97955443073032,2.50532917347981,"ENG"
"TQ4450",17,16.7454814322231,16.504287673024,17,9.67474425317337,6.8242861915134,17,16.9164619170836,16.832102832033,79,77.0491447734598,74.7935524755335,79,65.5151185699452,53.1270199826049,79,78.5362657920651,78.0777386662243,70,68.1406501389926,65.1641421845488,70,55.911478517969,41.4782466319036,70,4.56341268752157,2.66689310877756,"ENG"
"TQ8038",17,16.2551765802809,15.5452037861123,17,11.1432515310184,9.4392771034593,17,16.7073380735903,16.4199313601365,79,76.9121096166788,74.5132304214664,79,68.4680716964687,59.2648534269521,79,78.5822421840102,78.1704260634963,70,65.3026045571308,59.6084906176668,70,58.4438184789832,48.3471834160524,70,3.80558787694756,2.45192814964956,"ENG"
"TR0534",17,16.8179303728749,16.6557481278085,17,10.2719772415716,8.00787013316667,17,16.8427828213095,16.6842010268279,79,74.901048681188,68.1864347024776,79,65.1828462793034,44.1928742978554,79,78.5264505845303,78.0647795642554,70,62.8164155244362,51.13967527333,70,59.1733124528904,50.4401948049264,70,3.86482117230717,2.47433124358235,"ENG"
"TR3149",17,15.879879970929,14.6161467873956,17,10.6237865547587,7.43124589022207,17,15.9164767358092,14.930594320146,79,77.4357253381132,75.7288324324507,79,71.8354216482239,66.2154302742571,79,78.5926720486735,78.1877482511808,70,68.0239461670761,65.5035253107815,70,61.1320011725062,54.1292715960298,70,4.27204755306094,2.50294895469393,"ENG"
