"Parameter","Rhat","nRows"
"Cov[32, 66]",1.14606445545475,6324
"Cov[32, 67]",1.01346204265789,6324
"Cov[32, 68]",1.09787258390468,6324
"Cov[32, 69]",1.01936102741536,6324
"Cov[32, 70]",1.01443223229707,6324
"Cov[32, 71]",1.1097481895191,6324
"Cov[32, 72]",1.02493919107944,6324
"Cov[32, 73]",1.0238842301548,6324
"Cov[32, 74]",1.01136776890712,6324
"Cov[32, 75]",1.01271212539029,6324
"Cov[32, 76]",1.08623336609505,6324
"Cov[32, 77]",1.06842264727656,6324
"Cov[32, 78]",1.13823367924156,6324
"Cov[32, 79]",1.01639484775703,6324
"Cov[33, 1]",1.1159279261355,6324
"Cov[33, 2]",1.03209610774113,6324
"Cov[33, 3]",1.02278197846063,6324
"Cov[33, 4]",1.16642208607637,6324
"Cov[33, 5]",1.22596664275333,6324
"Cov[33, 6]",1.03569033545374,6324
"Cov[33, 7]",1.0380607824101,6324
"Cov[33, 8]",1.09190732772885,6324
"Cov[33, 9]",1.05286871888977,6324
"Cov[33, 10]",1.04881378868345,6324
"Cov[33, 11]",1.00098783833286,6324
"Cov[33, 12]",1.02236572863756,6324
"Cov[33, 13]",1.01588068173437,6324
"Cov[33, 14]",1.03594139958955,6324
"Cov[33, 15]",1.02971817928034,6324
"Cov[33, 16]",1.04017694197752,6324
"Cov[33, 17]",1.14254005794211,6324
"Cov[33, 18]",1.14245272049877,6324
"Cov[33, 19]",1.01065538923243,6324
"Cov[33, 20]",1.05150776657735,6324
"Cov[33, 21]",1.09159092264773,6324
"Cov[33, 22]",1.07262385134822,6324
"Cov[33, 23]",1.20909224607858,6324
"Cov[33, 24]",1.02042246630031,6324
"Cov[33, 25]",1.0058678603834,6324
"Cov[33, 26]",1.00994540011689,6324
"Cov[33, 27]",1.02951263252345,6324
"Cov[33, 28]",1.15537888806368,6324
"Cov[33, 29]",1.01701443834692,6324
"Cov[33, 30]",1.02849262082637,6324
"Cov[33, 31]",1.13396261090517,6324
"Cov[33, 32]",1.05716267215248,6324
"Cov[33, 33]",1.01307042728837,6324
"Cov[33, 34]",1.0915164363445,6324
"Cov[33, 35]",1.168201310278,6324
"Cov[33, 36]",1.03834374769984,6324
"Cov[33, 37]",1.05064784975603,6324
"Cov[33, 38]",1.26910936944366,6324
"Cov[33, 39]",1.0882289684294,6324
"Cov[33, 40]",1.22171457239957,6324
"Cov[33, 41]",1.06603341764001,6324
"Cov[33, 42]",1.04320160100005,6324
"Cov[33, 43]",1.06147753338033,6324
"Cov[33, 44]",1.05674392080089,6324
"Cov[33, 45]",1.0408557177188,6324
"Cov[33, 46]",1.04260908230108,6324
"Cov[33, 47]",1.08773632100486,6324
"Cov[33, 48]",1.02673849119722,6324
"Cov[33, 49]",1.01002923347953,6324
"Cov[33, 50]",1.02806248993882,6324
"Cov[33, 51]",1.00702694251277,6324
"Cov[33, 52]",1.03266045905114,6324
"Cov[33, 53]",1.06244550839365,6324
"Cov[33, 54]",1.07386874615358,6324
"Cov[33, 55]",1.00177593312817,6324
"Cov[33, 56]",1.011723952524,6324
"Cov[33, 57]",1.0269425618837,6324
"Cov[33, 58]",1.19347233131764,6324
"Cov[33, 59]",1.11307081025641,6324
"Cov[33, 60]",1.08918315851838,6324
"Cov[33, 61]",1.02936378315477,6324
"Cov[33, 62]",1.04243844750142,6324
"Cov[33, 63]",1.01157836757773,6324
"Cov[33, 64]",1.23653094131034,6324
"Cov[33, 65]",1.02964195678102,6324
"Cov[33, 66]",1.00874592190793,6324
"Cov[33, 67]",1.04438813112104,6324
"Cov[33, 68]",1.06864543720054,6324
"Cov[33, 69]",1.02850683798385,6324
"Cov[33, 70]",1.23402218327731,6324
"Cov[33, 71]",1.02947323437024,6324
"Cov[33, 72]",1.01881125449035,6324
"Cov[33, 73]",1.00125480492367,6324
"Cov[33, 74]",1.0393932604488,6324
"Cov[33, 75]",1.09191028433523,6324
"Cov[33, 76]",1.0357269265576,6324
"Cov[33, 77]",1.14337598816278,6324
"Cov[33, 78]",1.03542803381968,6324
"Cov[33, 79]",1.00557513127405,6324
"Cov[34, 1]",1.07641910873925,6324
"Cov[34, 2]",1.09212272947156,6324
"Cov[34, 3]",1.00097808864563,6324
"Cov[34, 4]",1.07498096469391,6324
"Cov[34, 5]",1.00880554026321,6324
"Cov[34, 6]",1.16987843393816,6324
"Cov[34, 7]",1.05405071872686,6324
"Cov[34, 8]",1.00281847414282,6324
"Cov[34, 9]",1.00879138489332,6324
"Cov[34, 10]",1.12212340091079,6324
"Cov[34, 11]",1.02776183986741,6324
"Cov[34, 12]",1.0379368875718,6324
"Cov[34, 13]",1.00921346438476,6324
"Cov[34, 14]",1.01231514892799,6324
"Cov[34, 15]",1.02721502228902,6324
"Cov[34, 16]",1.00588115814192,6324
"Cov[34, 17]",1.00257215889106,6324
"Cov[34, 18]",1.01312204058494,6324
"Cov[34, 19]",1.00844524514386,6324
"Cov[34, 20]",1.03251890146802,6324
"Cov[34, 21]",1.02820220405557,6324
"Cov[34, 22]",1.00973058775403,6324
"Cov[34, 23]",1.12359224168568,6324
"Cov[34, 24]",1.09020747002549,6324
"Cov[34, 25]",1.03706821612151,6324
"Cov[34, 26]",1.03100832320879,6324
"Cov[34, 27]",1.01119007134987,6324
"Cov[34, 28]",1.0392118270779,6324
"Cov[34, 29]",1.06463910567542,6324
"Cov[34, 30]",1.10164875054309,6324
"Cov[34, 31]",1.06061281558745,6324
"Cov[34, 32]",1.08666401119498,6324
"Cov[34, 33]",1.0915164363445,6324
"Cov[34, 34]",1.04634092642723,6324
"Cov[34, 35]",1.02207639114832,6324
"Cov[34, 36]",1.04208777253109,6324
"Cov[34, 37]",1.0047933736798,6324
"Cov[34, 38]",1.00268740159519,6324
"Cov[34, 39]",1.08047827443568,6324
"Cov[34, 40]",1.08560103063496,6324
"Cov[34, 41]",1.0018655953791,6324
"Cov[34, 42]",1.0465473500125,6324
"Cov[34, 43]",1.04403737530298,6324
"Cov[34, 44]",1.03943957279393,6324
"Cov[34, 45]",1.01334201275396,6324
"Cov[34, 46]",1.02189304066378,6324
"Cov[34, 47]",1.00089985877482,6324
"Cov[34, 48]",1.04383084190704,6324
"Cov[34, 49]",1.01240236507709,6324
"Cov[34, 50]",1.02971275355444,6324
"Cov[34, 51]",1.12720825557464,6324
"Cov[34, 52]",1.05158026037988,6324
"Cov[34, 53]",1.11516677379544,6324
"Cov[34, 54]",1.02260702082983,6324
"Cov[34, 55]",1.01196045821892,6324
"Cov[34, 56]",1.09064635036496,6324
"Cov[34, 57]",1.01059719364246,6324
"Cov[34, 58]",1.08066814638886,6324
"Cov[34, 59]",1.09201038047829,6324
"Cov[34, 60]",1.13645559871902,6324
"Cov[34, 61]",1.03246463966708,6324
"Cov[34, 62]",1.03804693806015,6324
"Cov[34, 63]",1.0103080625431,6324
"Cov[34, 64]",1.03516920692714,6324
"Cov[34, 65]",1.03026732153692,6324
"Cov[34, 66]",1.11121508134335,6324
"Cov[34, 67]",1.04781809120773,6324
"Cov[34, 68]",1.0610822534789,6324
"Cov[34, 69]",1.03017334065974,6324
"Cov[34, 70]",1.02987295118261,6324
"Cov[34, 71]",1.06551385931931,6324
"Cov[34, 72]",1.00412375534424,6324
"Cov[34, 73]",1.17014640000207,6324
"Cov[34, 74]",1.01911974061749,6324
"Cov[34, 75]",1.06157498268078,6324
"Cov[34, 76]",1.12226100132151,6324
"Cov[34, 77]",1.04156608059091,6324
"Cov[34, 78]",1.00978767070598,6324
"Cov[34, 79]",1.03340173872701,6324
"Cov[35, 1]",1.08732076329572,6324
"Cov[35, 2]",1.0056918156404,6324
"Cov[35, 3]",1.00035041117399,6324
"Cov[35, 4]",1.02166342925518,6324
"Cov[35, 5]",1.186638062307,6324
"Cov[35, 6]",1.02650967369756,6324
"Cov[35, 7]",1.03996398824865,6324
"Cov[35, 8]",1.11479514536075,6324
"Cov[35, 9]",1.00158410066236,6324
"Cov[35, 10]",1.02581404082491,6324
"Cov[35, 11]",1.10274520228653,6324
"Cov[35, 12]",1.03558244756646,6324
"Cov[35, 13]",1.00692398042858,6324
"Cov[35, 14]",1.06336803377924,6324
"Cov[35, 15]",1.12801647574734,6324
"Cov[35, 16]",1.10168725514839,6324
"Cov[35, 17]",1.07942895081073,6324
"Cov[35, 18]",1.03179534147896,6324
"Cov[35, 19]",1.03106682679796,6324
"Cov[35, 20]",1.10289804859691,6324
"Cov[35, 21]",1.0400483112524,6324
"Cov[35, 22]",1.00221132479401,6324
"Cov[35, 23]",1.13199185084993,6324
"Cov[35, 24]",1.08763429719261,6324
"Cov[35, 25]",1.20314046801041,6324
"Cov[35, 26]",1.00688662593552,6324
"Cov[35, 27]",1.03238051380514,6324
"Cov[35, 28]",0.99993291336509,6324
"Cov[35, 29]",1.06270518409361,6324
"Cov[35, 30]",1.04284620800975,6324
"Cov[35, 31]",1.00575886767714,6324
"Cov[35, 32]",1.00313310105039,6324
"Cov[35, 33]",1.168201310278,6324
"Cov[35, 34]",1.02207639114832,6324
"Cov[35, 35]",1.04402633361559,6324
"Cov[35, 36]",1.01672405235516,6324
"Cov[35, 37]",1.06802987014026,6324
"Cov[35, 38]",1.17131067313093,6324
"Cov[35, 39]",1.02453127019416,6324
"Cov[35, 40]",1.14064866620289,6324
"Cov[35, 41]",1.02422264199604,6324
"Cov[35, 42]",1.01842351129353,6324
"Cov[35, 43]",1.1441933793625,6324
"Cov[35, 44]",1.01875085259537,6324
"Cov[35, 45]",1.02602233706254,6324
"Cov[35, 46]",1.01962017892648,6324
"Cov[35, 47]",1.02847905229149,6324
"Cov[35, 48]",1.063868776285,6324
"Cov[35, 49]",1.05801758900587,6324
"Cov[35, 50]",1.04170116917894,6324
"Cov[35, 51]",1.01433145205525,6324
"Cov[35, 52]",1.02700880938427,6324
"Cov[35, 53]",1.00155387392491,6324
"Cov[35, 54]",1.00456843749564,6324
"Cov[35, 55]",1.13863167831786,6324
"Cov[35, 56]",1.00408842409748,6324
"Cov[35, 57]",1.06396035803778,6324
"Cov[35, 58]",1.09111430310494,6324
"Cov[35, 59]",1.11668340375362,6324
"Cov[35, 60]",1.14267797465509,6324
"Cov[35, 61]",1.00241768671303,6324
"Cov[35, 62]",1.00218837484607,6324
"Cov[35, 63]",1.07729862906486,6324
"Cov[35, 64]",1.02928783788797,6324
"Cov[35, 65]",1.05009007072939,6324
"Cov[35, 66]",1.01310161989906,6324
"Cov[35, 67]",1.151764355165,6324
"Cov[35, 68]",1.07660988463951,6324
"Cov[35, 69]",1.00411402583057,6324
"Cov[35, 70]",1.06893658414433,6324
"Cov[35, 71]",1.00403970429823,6324
"Cov[35, 72]",1.0274197673237,6324
"Cov[35, 73]",1.0041850426192,6324
"Cov[35, 74]",1.04646137362151,6324
"Cov[35, 75]",1.06864025571055,6324
"Cov[35, 76]",1.13364144290013,6324
"Cov[35, 77]",1.04287680293634,6324
"Cov[35, 78]",1.11255081147629,6324
"Cov[35, 79]",1.04892205329773,6324
"Cov[36, 1]",1.14087800207801,6324
"Cov[36, 2]",1.03155985958695,6324
"Cov[36, 3]",1.02834524001437,6324
"Cov[36, 4]",1.12481539428736,6324
"Cov[36, 5]",1.09808768088108,6324
"Cov[36, 6]",1.08223215044224,6324
"Cov[36, 7]",1.02030273301272,6324
"Cov[36, 8]",1.02227372964255,6324
"Cov[36, 9]",1.13088127688533,6324
"Cov[36, 10]",1.0608154545401,6324
"Cov[36, 11]",1.06664743551618,6324
"Cov[36, 12]",1.04328214049873,6324
"Cov[36, 13]",1.05107372664782,6324
"Cov[36, 14]",1.00477393270217,6324
"Cov[36, 15]",1.04102899113679,6324
"Cov[36, 16]",1.06167456626461,6324
"Cov[36, 17]",1.004465802492,6324
"Cov[36, 18]",1.11314857055971,6324
"Cov[36, 19]",1.04912130638633,6324
"Cov[36, 20]",1.02037271923759,6324
"Cov[36, 21]",1.0880458483916,6324
"Cov[36, 22]",1.00455297443206,6324
"Cov[36, 23]",1.02875819712935,6324
"Cov[36, 24]",1.07941075448734,6324
"Cov[36, 25]",1.00973974058742,6324
"Cov[36, 26]",1.07914267504761,6324
"Cov[36, 27]",1.00137717899586,6324
"Cov[36, 28]",1.06720062775395,6324
"Cov[36, 29]",1.1683266675826,6324
"Cov[36, 30]",1.09443931347763,6324
"Cov[36, 31]",1.03478003136373,6324
"Cov[36, 32]",1.00276447618957,6324
"Cov[36, 33]",1.03834374769984,6324
"Cov[36, 34]",1.04208777253109,6324
"Cov[36, 35]",1.01672405235516,6324
"Cov[36, 36]",1.07203060836944,6324
"Cov[36, 37]",1.01900496045661,6324
"Cov[36, 38]",1.01510243688728,6324
"Cov[36, 39]",1.06011068871086,6324
"Cov[36, 40]",1.04218539056512,6324
"Cov[36, 41]",1.05373805715743,6324
"Cov[36, 42]",1.02210395655457,6324
"Cov[36, 43]",1.10500258011,6324
"Cov[36, 44]",1.0525382246452,6324
"Cov[36, 45]",1.00041959520503,6324
"Cov[36, 46]",1.10846612793958,6324
"Cov[36, 47]",1.02145812366326,6324
"Cov[36, 48]",1.09063999463318,6324
"Cov[36, 49]",1.17221015419829,6324
"Cov[36, 50]",1.0108838922426,6324
"Cov[36, 51]",1.06795453346034,6324
"Cov[36, 52]",1.03689212523254,6324
"Cov[36, 53]",1.06049370323414,6324
"Cov[36, 54]",1.07608046588444,6324
"Cov[36, 55]",1.03280321607517,6324
"Cov[36, 56]",1.0278544664386,6324
"Cov[36, 57]",1.02440956958972,6324
"Cov[36, 58]",1.04626016250195,6324
"Cov[36, 59]",1.0190461615111,6324
"Cov[36, 60]",1.05767092420907,6324
"Cov[36, 61]",1.00487174585225,6324
"Cov[36, 62]",1.12980048800517,6324
"Cov[36, 63]",1.22062655072539,6324
"Cov[36, 64]",1.10554937419585,6324
"Cov[36, 65]",1.0644861514446,6324
"Cov[36, 66]",1.06624746312247,6324
"Cov[36, 67]",1.04715583722609,6324
"Cov[36, 68]",1.01493527019564,6324
"Cov[36, 69]",1.01793998018525,6324
"Cov[36, 70]",1.18270190885744,6324
"Cov[36, 71]",1.08811458963496,6324
"Cov[36, 72]",1.03561786476402,6324
"Cov[36, 73]",1.11310748685953,6324
"Cov[36, 74]",1.03900274733942,6324
"Cov[36, 75]",1.048631466067,6324
"Cov[36, 76]",1.13445215279216,6324
"Cov[36, 77]",1.06709255465549,6324
"Cov[36, 78]",1.02724980230598,6324
"Cov[36, 79]",1.13166464266676,6324
"Cov[37, 1]",1.14934575699074,6324
"Cov[37, 2]",1.18206630861181,6324
"Cov[37, 3]",1.12966945371982,6324
"Cov[37, 4]",1.08264781162153,6324
"Cov[37, 5]",1.07359957850682,6324
"Cov[37, 6]",1.05378638250212,6324
"Cov[37, 7]",1.02384098862009,6324
"Cov[37, 8]",1.01775150860738,6324
"Cov[37, 9]",1.04586349562507,6324
"Cov[37, 10]",1.04575596276926,6324
"Cov[37, 11]",1.03043445307364,6324
"Cov[37, 12]",1.07390359683348,6324
"Cov[37, 13]",1.02302562937351,6324
"Cov[37, 14]",1.06462465843981,6324
"Cov[37, 15]",1.01017316654334,6324
"Cov[37, 16]",1.13214813601702,6324
"Cov[37, 17]",1.02857189127129,6324
"Cov[37, 18]",1.05502318234148,6324
"Cov[37, 19]",1.00683527274484,6324
"Cov[37, 20]",1.04047070640574,6324
"Cov[37, 21]",1.08347984822969,6324
"Cov[37, 22]",1.17461416883961,6324
"Cov[37, 23]",1.04374439065644,6324
"Cov[37, 24]",1.05619702392467,6324
"Cov[37, 25]",1.11061203978777,6324
"Cov[37, 26]",1.02582864336934,6324
"Cov[37, 27]",1.02612166872044,6324
"Cov[37, 28]",1.07858818112103,6324
"Cov[37, 29]",1.15102059653687,6324
"Cov[37, 30]",1.03872868681841,6324
"Cov[37, 31]",1.02568713917386,6324
"Cov[37, 32]",1.06388189049917,6324
"Cov[37, 33]",1.05064784975603,6324
"Cov[37, 34]",1.0047933736798,6324
"Cov[37, 35]",1.06802987014026,6324
"Cov[37, 36]",1.01900496045662,6324
"Cov[37, 37]",1.01795293547105,6324
"Cov[37, 38]",1.10093236727037,6324
"Cov[37, 39]",1.03444399843334,6324
"Cov[37, 40]",1.10523499070755,6324
"Cov[37, 41]",1.15255581039979,6324
"Cov[37, 42]",1.03572370880352,6324
"Cov[37, 43]",1.01653415146362,6324
"Cov[37, 44]",1.07570792563106,6324
"Cov[37, 45]",1.12162928589259,6324
"Cov[37, 46]",1.01196667335158,6324
"Cov[37, 47]",1.04805952675019,6324
"Cov[37, 48]",1.14584901072936,6324
"Cov[37, 49]",1.03163413021398,6324
"Cov[37, 50]",1.11789878555973,6324
"Cov[37, 51]",1.02228615480658,6324
"Cov[37, 52]",1.04891490827839,6324
"Cov[37, 53]",1.07270545752555,6324
"Cov[37, 54]",1.01076917396053,6324
"Cov[37, 55]",1.1944920471915,6324
"Cov[37, 56]",1.01674896443513,6324
"Cov[37, 57]",1.13600579511184,6324
"Cov[37, 58]",1.02151634676337,6324
"Cov[37, 59]",1.00843840113439,6324
"Cov[37, 60]",1.00012573493609,6324
"Cov[37, 61]",1.07064475701896,6324
"Cov[37, 62]",1.18951193676101,6324
"Cov[37, 63]",1.07110200998991,6324
"Cov[37, 64]",1.01781504072705,6324
"Cov[37, 65]",1.04250742372734,6324
"Cov[37, 66]",1.10092825807344,6324
"Cov[37, 67]",1.03119448065612,6324
"Cov[37, 68]",1.00259767111637,6324
"Cov[37, 69]",1.00496471517465,6324
"Cov[37, 70]",1.01489658618098,6324
"Cov[37, 71]",1.0409478359513,6324
"Cov[37, 72]",1.05570329158623,6324
"Cov[37, 73]",1.00254456571827,6324
"Cov[37, 74]",1.0771986234559,6324
"Cov[37, 75]",1.06412804779429,6324
"Cov[37, 76]",1.09246923469733,6324
"Cov[37, 77]",1.01865407724286,6324
"Cov[37, 78]",1.02415821901056,6324
"Cov[37, 79]",1.05764821661103,6324
"Cov[38, 1]",1.16452111731595,6324
"Cov[38, 2]",1.1441215745614,6324
"Cov[38, 3]",1.0177881472527,6324
"Cov[38, 4]",1.19990593505011,6324
"Cov[38, 5]",1.11194216442532,6324
"Cov[38, 6]",1.00132074840741,6324
"Cov[38, 7]",1.00518046865686,6324
"Cov[38, 8]",1.00039658607446,6324
"Cov[38, 9]",1.00835448911832,6324
"Cov[38, 10]",1.06029050186614,6324
"Cov[38, 11]",1.02667775088781,6324
"Cov[38, 12]",1.05233948595676,6324
"Cov[38, 13]",1.00191208139733,6324
"Cov[38, 14]",1.00509065102019,6324
"Cov[38, 15]",1.021064197,6324
"Cov[38, 16]",1.12779128276429,6324
"Cov[38, 17]",1.02778316937579,6324
"Cov[38, 18]",1.04159194002998,6324
"Cov[38, 19]",1.05773279503946,6324
"Cov[38, 20]",1.08623598493354,6324
"Cov[38, 21]",1.1339774255673,6324
"Cov[38, 22]",1.09850539663008,6324
"Cov[38, 23]",1.19553576209717,6324
"Cov[38, 24]",1.00286523716401,6324
"Cov[38, 25]",1.12725725255509,6324
"Cov[38, 26]",1.12077820245109,6324
"Cov[38, 27]",1.03297923921205,6324
"Cov[38, 28]",1.28946153153612,6324
"Cov[38, 29]",1.00743765465753,6324
"Cov[38, 30]",1.07297571088712,6324
"Cov[38, 31]",1.05935921193261,6324
"Cov[38, 32]",1.01402405384689,6324
"Cov[38, 33]",1.26910936944366,6324
"Cov[38, 34]",1.00268740159519,6324
"Cov[38, 35]",1.17131067313093,6324
"Cov[38, 36]",1.01510243688728,6324
"Cov[38, 37]",1.10093236727037,6324
"Cov[38, 38]",1.07926007926472,6324
"Cov[38, 39]",1.02994262774281,6324
"Cov[38, 40]",1.46353836179287,6324
"Cov[38, 41]",1.00132371918994,6324
"Cov[38, 42]",1.01372839122774,6324
"Cov[38, 43]",1.06408564443159,6324
"Cov[38, 44]",1.14930296769595,6324
"Cov[38, 45]",1.20951279300103,6324
"Cov[38, 46]",1.07222632923862,6324
"Cov[38, 47]",1.14765727695123,6324
"Cov[38, 48]",1.15949979786061,6324
"Cov[38, 49]",1.06605209853271,6324
"Cov[38, 50]",1.08578398166957,6324
"Cov[38, 51]",1.03411817508516,6324
"Cov[38, 52]",1.10570381038224,6324
"Cov[38, 53]",1.03863583298847,6324
"Cov[38, 54]",1.08173784540865,6324
"Cov[38, 55]",1.08593541884961,6324
"Cov[38, 56]",1.07674228755576,6324
"Cov[38, 57]",1.03555099128224,6324
"Cov[38, 58]",1.1302216337067,6324
"Cov[38, 59]",1.26679750953834,6324
"Cov[38, 60]",1.21987471704891,6324
"Cov[38, 61]",1.0358615463863,6324
"Cov[38, 62]",1.13112037085559,6324
"Cov[38, 63]",1.03171158015368,6324
"Cov[38, 64]",1.0404129575905,6324
"Cov[38, 65]",1.09027607838296,6324
"Cov[38, 66]",1.02748002713172,6324
"Cov[38, 67]",1.15222641423346,6324
"Cov[38, 68]",1.00892228204177,6324
"Cov[38, 69]",1.07584508286838,6324
"Cov[38, 70]",1.03609316204633,6324
"Cov[38, 71]",1.05120665175295,6324
"Cov[38, 72]",1.02379371101794,6324
"Cov[38, 73]",1.0249940872536,6324
"Cov[38, 74]",1.09119535506214,6324
"Cov[38, 75]",1.00699669933128,6324
"Cov[38, 76]",1.21075816524445,6324
"Cov[38, 77]",1.10121247561073,6324
"Cov[38, 78]",1.04578884316104,6324
"Cov[38, 79]",1.15735360905383,6324
"Cov[39, 1]",1.02754275533203,6324
"Cov[39, 2]",1.09855836940723,6324
"Cov[39, 3]",1.00302323617904,6324
"Cov[39, 4]",1.03941660803772,6324
"Cov[39, 5]",1.02219906790109,6324
"Cov[39, 6]",1.04945520699192,6324
"Cov[39, 7]",1.00558388054216,6324
"Cov[39, 8]",1.07857880638413,6324
"Cov[39, 9]",1.01931741820227,6324
"Cov[39, 10]",1.07305112446844,6324
"Cov[39, 11]",1.17645327939443,6324
"Cov[39, 12]",1.03715065072094,6324
"Cov[39, 13]",1.1162809758838,6324
"Cov[39, 14]",1.0619971946591,6324
"Cov[39, 15]",1.08816643415174,6324
"Cov[39, 16]",1.00632320286011,6324
"Cov[39, 17]",1.06734132361071,6324
"Cov[39, 18]",1.04405949886063,6324
"Cov[39, 19]",1.15575591690828,6324
"Cov[39, 20]",1.0004453784223,6324
"Cov[39, 21]",1.03436164199237,6324
"Cov[39, 22]",1.03985313892417,6324
"Cov[39, 23]",1.0097675345678,6324
"Cov[39, 24]",1.06243463526609,6324
"Cov[39, 25]",1.02601343698345,6324
"Cov[39, 26]",1.03669221856026,6324
"Cov[39, 27]",1.12205258792826,6324
"Cov[39, 28]",1.03632305514989,6324
"Cov[39, 29]",1.15541053572511,6324
"Cov[39, 30]",1.01503016004762,6324
"Cov[39, 31]",1.11133647393777,6324
"Cov[39, 32]",1.00294618852858,6324
"Cov[39, 33]",1.0882289684294,6324
"Cov[39, 34]",1.08047827443568,6324
"Cov[39, 35]",1.02453127019416,6324
"Cov[39, 36]",1.06011068871086,6324
"Cov[39, 37]",1.03444399843334,6324
"Cov[39, 38]",1.02994262774281,6324
"Cov[39, 39]",1.19681988400454,6324
"Cov[39, 40]",1.00688065838116,6324
"Cov[39, 41]",1.03319738062554,6324
"Cov[39, 42]",1.01981381713301,6324
"Cov[39, 43]",1.1298299836147,6324
"Cov[39, 44]",1.00959084834785,6324
"Cov[39, 45]",1.0736113690174,6324
"Cov[39, 46]",1.00068410767763,6324
"Cov[39, 47]",1.10064486314897,6324
"Cov[39, 48]",1.05187929962831,6324
"Cov[39, 49]",1.0007130620455,6324
"Cov[39, 50]",1.02153986209251,6324
"Cov[39, 51]",1.1524800641942,6324
"Cov[39, 52]",1.08952539844454,6324
"Cov[39, 53]",1.03722603863183,6324
"Cov[39, 54]",1.06522012584331,6324
"Cov[39, 55]",1.02312898382728,6324
"Cov[39, 56]",1.02469279559545,6324
"Cov[39, 57]",1.0335123520934,6324
"Cov[39, 58]",1.02930493888138,6324
"Cov[39, 59]",1.0255364368406,6324
"Cov[39, 60]",1.00030419905168,6324
"Cov[39, 61]",1.03705239999713,6324
"Cov[39, 62]",1.09386895846168,6324
"Cov[39, 63]",1.0273753237362,6324
"Cov[39, 64]",1.02294097947105,6324
"Cov[39, 65]",1.01991049817656,6324
"Cov[39, 66]",1.02345841418746,6324
"Cov[39, 67]",1.06225243073862,6324
"Cov[39, 68]",1.13333710293676,6324
"Cov[39, 69]",1.12070617218401,6324
"Cov[39, 70]",1.02059548082278,6324
"Cov[39, 71]",1.1037691900799,6324
"Cov[39, 72]",1.08537623505264,6324
"Cov[39, 73]",1.00395651042963,6324
"Cov[39, 74]",1.01039794411287,6324
"Cov[39, 75]",1.04371997501491,6324
"Cov[39, 76]",1.18607950149704,6324
"Cov[39, 77]",1.08814544682217,6324
"Cov[39, 78]",1.06333157377612,6324
"Cov[39, 79]",1.00920744866101,6324
"Cov[40, 1]",1.06843402275185,6324
"Cov[40, 2]",1.19684201086416,6324
"Cov[40, 3]",1.00568539667356,6324
"Cov[40, 4]",1.29152035468343,6324
"Cov[40, 5]",1.4463870890791,6324
"Cov[40, 6]",1.06601376054689,6324
"Cov[40, 7]",1.18731360278929,6324
"Cov[40, 8]",1.01952685659413,6324
"Cov[40, 9]",1.19301696966598,6324
"Cov[40, 10]",1.00149877824217,6324
"Cov[40, 11]",1.01706128492143,6324
"Cov[40, 12]",1.06936286052375,6324
"Cov[40, 13]",1.00847590282299,6324
"Cov[40, 14]",1.01785371706486,6324
"Cov[40, 15]",1.02782548847091,6324
"Cov[40, 16]",1.069258699078,6324
"Cov[40, 17]",1.11749788330506,6324
"Cov[40, 18]",1.05297601063011,6324
"Cov[40, 19]",1.07784926930498,6324
"Cov[40, 20]",1.0582123558651,6324
"Cov[40, 21]",1.16530193424285,6324
"Cov[40, 22]",1.01812490896956,6324
"Cov[40, 23]",1.28233829245617,6324
"Cov[40, 24]",1.06417248375732,6324
"Cov[40, 25]",1.00864236553616,6324
"Cov[40, 26]",1.0364153711766,6324
"Cov[40, 27]",1.03120268752824,6324
"Cov[40, 28]",1.11855500464074,6324
"Cov[40, 29]",1.05536317824614,6324
"Cov[40, 30]",1.01681052640806,6324
"Cov[40, 31]",1.0442685530432,6324
"Cov[40, 32]",1.02882671472336,6324
"Cov[40, 33]",1.22171457239957,6324
"Cov[40, 34]",1.08560103063496,6324
"Cov[40, 35]",1.14064866620289,6324
"Cov[40, 36]",1.04218539056512,6324
"Cov[40, 37]",1.10523499070755,6324
"Cov[40, 38]",1.46353836179287,6324
"Cov[40, 39]",1.00688065838116,6324
"Cov[40, 40]",1.08105667419487,6324
"Cov[40, 41]",1.00553550304082,6324
"Cov[40, 42]",1.05310205615872,6324
"Cov[40, 43]",1.07570850751476,6324
"Cov[40, 44]",1.07736229989683,6324
"Cov[40, 45]",1.09094841866967,6324
"Cov[40, 46]",1.02559944515952,6324
"Cov[40, 47]",1.14668115119063,6324
"Cov[40, 48]",1.01270660627908,6324
"Cov[40, 49]",1.00982805606393,6324
"Cov[40, 50]",1.0748191416616,6324
"Cov[40, 51]",1.06250457166541,6324
"Cov[40, 52]",1.00451952434425,6324
"Cov[40, 53]",1.11967392608013,6324
"Cov[40, 54]",1.11765831965954,6324
"Cov[40, 55]",1.01245824011101,6324
"Cov[40, 56]",1.05051795393854,6324
"Cov[40, 57]",1.00827947298348,6324
"Cov[40, 58]",1.10694938086387,6324
"Cov[40, 59]",1.03764173986961,6324
"Cov[40, 60]",1.18134123098282,6324
"Cov[40, 61]",1.0102418596795,6324
"Cov[40, 62]",1.02511480088919,6324
"Cov[40, 63]",1.01063332390948,6324
"Cov[40, 64]",1.11460753814419,6324
"Cov[40, 65]",1.10968271783675,6324
"Cov[40, 66]",1.14929265037169,6324
"Cov[40, 67]",1.07070045927256,6324
"Cov[40, 68]",1.07671128629148,6324
"Cov[40, 69]",0.999923997695395,6324
